nohup: ignoring input
WARNING:tensorflow:From /data3T/zml/experiment/lw-eg-recurren-bilater-distill/monodepth_model.py:240: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
/data3T/users/zml/.conda/envs/leftmono/lib/python2.7/site-packages/tensorflow/python/ops/gradients_impl.py:97: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
2020-04-10 14:27:30.921640: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2020-04-10 14:27:31.374804: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:05:00.0
totalMemory: 10.92GiB freeMemory: 10.77GiB
2020-04-10 14:27:31.374843: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:05:00.0, compute capability: 6.1)
total number of samples: 29000
total number of steps: 50750
============================
2
number of trainable parameters: 23747176
batch    100 | examples/s: 9.65 | loss: 1.64691 | time elapsed: 0.02h | time left: 10.39h
batch  25800 | examples/s: 9.47 | loss: 1.14910 | time elapsed: 3.05h | time left: 2.95h
batch  25900 | examples/s: 8.78 | loss: 1.13148 | time elapsed: 3.06h | time left: 2.94h
batch  26000 | examples/s: 9.66 | loss: 1.20370 | time elapsed: 3.07h | time left: 2.92h
batch  26100 | examples/s: 9.48 | loss: 1.60344 | time elapsed: 3.08h | time left: 2.91h
batch  26200 | examples/s: 9.71 | loss: 1.23659 | time elapsed: 3.10h | time left: 2.90h
batch  26300 | examples/s: 9.49 | loss: 1.13347 | time elapsed: 3.11h | time left: 2.89h
batch  26400 | examples/s: 9.56 | loss: 0.90249 | time elapsed: 3.12h | time left: 2.88h
batch  26500 | examples/s: 9.50 | loss: 0.87984 | time elapsed: 3.13h | time left: 2.87h
batch  26600 | examples/s: 9.34 | loss: 0.76448 | time elapsed: 3.14h | time left: 2.85h
batch  26700 | examples/s: 9.51 | loss: 1.38376 | time elapsed: 3.15h | time left: 2.84h
batch  26800 | examples/s: 9.45 | loss: 1.36995 | time elapsed: 3.17h | time left: 2.83h
batch  26900 | examples/s: 9.39 | loss: 1.18233 | time elapsed: 3.18h | time left: 2.82h
batch  27000 | examples/s: 9.52 | loss: 1.22523 | time elapsed: 3.19h | time left: 2.81h
batch  27100 | examples/s: 9.64 | loss: 0.99248 | time elapsed: 3.20h | time left: 2.79h
batch  27200 | examples/s: 9.38 | loss: 1.17202 | time elapsed: 3.21h | time left: 2.78h
batch  27300 | examples/s: 9.40 | loss: 1.01725 | time elapsed: 3.23h | time left: 2.77h
batch  27400 | examples/s: 9.57 | loss: 1.01599 | time elapsed: 3.24h | time left: 2.76h
batch  27500 | examples/s: 9.51 | loss: 0.94119 | time elapsed: 3.25h | time left: 2.75h
batch  27600 | examples/s: 9.56 | loss: 1.06114 | time elapsed: 3.26h | time left: 2.73h
batch  27700 | examples/s: 9.48 | loss: 0.87646 | time elapsed: 3.27h | time left: 2.72h
batch  27800 | examples/s: 8.70 | loss: 1.35146 | time elapsed: 3.28h | time left: 2.71h
batch  27900 | examples/s: 9.67 | loss: 1.89491 | time elapsed: 3.30h | time left: 2.70h
batch  28000 | examples/s: 9.22 | loss: 0.90767 | time elapsed: 3.31h | time left: 2.69h
batch  28100 | examples/s: 9.59 | loss: 1.52725 | time elapsed: 3.32h | time left: 2.68h
batch  28200 | examples/s: 8.07 | loss: 1.26968 | time elapsed: 3.33h | time left: 2.66h
batch  28300 | examples/s: 9.48 | loss: 1.06778 | time elapsed: 3.34h | time left: 2.65h
batch  28400 | examples/s: 9.52 | loss: 0.99210 | time elapsed: 3.36h | time left: 2.64h
batch  28500 | examples/s: 9.53 | loss: 0.97404 | time elapsed: 3.37h | time left: 2.63h
batch  28600 | examples/s: 9.49 | loss: 1.96535 | time elapsed: 3.38h | time left: 2.62h
batch  28700 | examples/s: 9.59 | loss: 1.50782 | time elapsed: 3.39h | time left: 2.60h
batch  28800 | examples/s: 9.32 | loss: 0.91310 | time elapsed: 3.40h | time left: 2.59h
batch  28900 | examples/s: 9.73 | loss: 0.89098 | time elapsed: 3.41h | time left: 2.58h
batch  29000 | examples/s: 9.58 | loss: 1.34055 | time elapsed: 3.43h | time left: 2.57h
batch  29100 | examples/s: 9.10 | loss: 1.02021 | time elapsed: 3.44h | time left: 2.56h
batch  29200 | examples/s: 9.42 | loss: 1.25082 | time elapsed: 3.45h | time left: 2.55h
batch  29300 | examples/s: 9.56 | loss: 1.01003 | time elapsed: 3.46h | time left: 2.53h
batch  29400 | examples/s: 9.51 | loss: 1.18374 | time elapsed: 3.47h | time left: 2.52h
batch  29500 | examples/s: 9.42 | loss: 1.08898 | time elapsed: 3.49h | time left: 2.51h
batch  29600 | examples/s: 9.43 | loss: 1.44088 | time elapsed: 3.50h | time left: 2.50h
batch  29700 | examples/s: 9.47 | loss: 0.97359 | time elapsed: 3.51h | time left: 2.49h
batch  29800 | examples/s: 9.57 | loss: 1.21063 | time elapsed: 3.52h | time left: 2.48h
batch  29900 | examples/s: 9.65 | loss: 1.12241 | time elapsed: 3.53h | time left: 2.46h
batch  30000 | examples/s: 9.42 | loss: 1.12172 | time elapsed: 3.54h | time left: 2.45h
batch  30100 | examples/s: 9.50 | loss: 1.08262 | time elapsed: 3.56h | time left: 2.44h
batch  30200 | examples/s: 9.72 | loss: 1.34516 | time elapsed: 3.57h | time left: 2.43h
batch  30300 | examples/s: 9.58 | loss: 1.28262 | time elapsed: 3.58h | time left: 2.42h
batch  30400 | examples/s: 9.35 | loss: 1.57123 | time elapsed: 3.59h | time left: 2.40h
batch  30500 | examples/s: 9.63 | loss: 1.19992 | time elapsed: 3.60h | time left: 2.39h
batch  30600 | examples/s: 9.51 | loss: 1.24030 | time elapsed: 3.62h | time left: 2.38h
batch  30700 | examples/s: 9.01 | loss: 0.94159 | time elapsed: 3.63h | time left: 2.37h
batch  30800 | examples/s: 9.55 | loss: 1.17045 | time elapsed: 3.64h | time left: 2.36h
batch  30900 | examples/s: 9.42 | loss: 0.93581 | time elapsed: 3.65h | time left: 2.35h
batch  31000 | examples/s: 9.78 | loss: 1.04828 | time elapsed: 3.66h | time left: 2.33h
batch  31100 | examples/s: 9.34 | loss: 1.16725 | time elapsed: 3.67h | time left: 2.32h
batch  31200 | examples/s: 9.52 | loss: 0.66479 | time elapsed: 3.69h | time left: 2.31h
batch  31300 | examples/s: 9.24 | loss: 0.82722 | time elapsed: 3.70h | time left: 2.30h
batch  31400 | examples/s: 9.58 | loss: 1.08631 | time elapsed: 3.71h | time left: 2.29h
batch  31500 | examples/s: 9.53 | loss: 0.87273 | time elapsed: 3.72h | time left: 2.27h
batch  31600 | examples/s: 9.71 | loss: 1.37760 | time elapsed: 3.73h | time left: 2.26h
batch  31700 | examples/s: 9.45 | loss: 1.02828 | time elapsed: 3.75h | time left: 2.25h
batch  31800 | examples/s: 9.49 | loss: 0.85873 | time elapsed: 3.76h | time left: 2.24h
batch  31900 | examples/s: 9.58 | loss: 0.94012 | time elapsed: 3.77h | time left: 2.23h
batch  32000 | examples/s: 9.54 | loss: 1.12599 | time elapsed: 3.78h | time left: 2.22h
batch  32100 | examples/s: 9.73 | loss: 0.83517 | time elapsed: 3.79h | time left: 2.20h
batch  32200 | examples/s: 9.24 | loss: 1.29599 | time elapsed: 3.80h | time left: 2.19h
batch  32300 | examples/s: 9.37 | loss: 1.18729 | time elapsed: 3.82h | time left: 2.18h
batch  32400 | examples/s: 9.51 | loss: 0.94252 | time elapsed: 3.83h | time left: 2.17h
batch  32500 | examples/s: 9.45 | loss: 0.99647 | time elapsed: 3.84h | time left: 2.16h
batch  32600 | examples/s: 9.50 | loss: 1.01799 | time elapsed: 3.85h | time left: 2.14h
batch  32700 | examples/s: 9.61 | loss: 1.57975 | time elapsed: 3.86h | time left: 2.13h
batch  32800 | examples/s: 9.48 | loss: 1.04891 | time elapsed: 3.88h | time left: 2.12h
batch  32900 | examples/s: 9.57 | loss: 0.97381 | time elapsed: 3.89h | time left: 2.11h
batch  33000 | examples/s: 9.32 | loss: 0.88777 | time elapsed: 3.90h | time left: 2.10h
batch  33100 | examples/s: 9.47 | loss: 1.69837 | time elapsed: 3.91h | time left: 2.09h
batch  33200 | examples/s: 9.23 | loss: 1.14526 | time elapsed: 3.92h | time left: 2.07h
batch  33300 | examples/s: 9.58 | loss: 1.10394 | time elapsed: 3.93h | time left: 2.06h
batch  33400 | examples/s: 9.50 | loss: 1.33911 | time elapsed: 3.95h | time left: 2.05h
batch  33500 | examples/s: 9.59 | loss: 1.03886 | time elapsed: 3.96h | time left: 2.04h
batch  33600 | examples/s: 9.50 | loss: 1.07101 | time elapsed: 3.97h | time left: 2.03h
batch  33700 | examples/s: 9.42 | loss: 0.86889 | time elapsed: 3.98h | time left: 2.01h
batch  33800 | examples/s: 9.43 | loss: 0.96510 | time elapsed: 3.99h | time left: 2.00h
batch  33900 | examples/s: 9.15 | loss: 0.93905 | time elapsed: 4.01h | time left: 1.99h
batch  34000 | examples/s: 9.37 | loss: 0.85820 | time elapsed: 4.02h | time left: 1.98h
batch  34100 | examples/s: 9.53 | loss: 0.92485 | time elapsed: 4.03h | time left: 1.97h
batch  34200 | examples/s: 9.48 | loss: 1.16913 | time elapsed: 4.04h | time left: 1.96h
batch  34300 | examples/s: 9.57 | loss: 1.06975 | time elapsed: 4.05h | time left: 1.94h
batch  34400 | examples/s: 9.62 | loss: 1.00663 | time elapsed: 4.06h | time left: 1.93h
batch  34500 | examples/s: 9.42 | loss: 1.19320 | time elapsed: 4.08h | time left: 1.92h
batch  34600 | examples/s: 9.53 | loss: 0.70362 | time elapsed: 4.09h | time left: 1.91h
batch  34700 | examples/s: 9.63 | loss: 2.20026 | time elapsed: 4.10h | time left: 1.90h
batch  34800 | examples/s: 9.33 | loss: 1.39618 | time elapsed: 4.11h | time left: 1.88h
batch  34900 | examples/s: 9.17 | loss: 0.87630 | time elapsed: 4.12h | time left: 1.87h
batch  35000 | examples/s: 9.53 | loss: 0.92030 | time elapsed: 4.13h | time left: 1.86h
batch  35100 | examples/s: 9.39 | loss: 1.07311 | time elapsed: 4.15h | time left: 1.85h
batch  35200 | examples/s: 9.18 | loss: 1.11318 | time elapsed: 4.16h | time left: 1.84h
batch  35300 | examples/s: 9.59 | loss: 0.95073 | time elapsed: 4.17h | time left: 1.83h
batch  35400 | examples/s: 9.66 | loss: 1.08461 | time elapsed: 4.18h | time left: 1.81h
batch  35500 | examples/s: 9.52 | loss: 1.36558 | time elapsed: 4.19h | time left: 1.80h
batch  35600 | examples/s: 9.54 | loss: 1.04709 | time elapsed: 4.21h | time left: 1.79h
batch  35700 | examples/s: 9.40 | loss: 1.01207 | time elapsed: 4.22h | time left: 1.78h
batch  35800 | examples/s: 9.76 | loss: 1.07407 | time elapsed: 4.23h | time left: 1.77h
batch  35900 | examples/s: 9.56 | loss: 1.07487 | time elapsed: 4.24h | time left: 1.75h
batch  36000 | examples/s: 9.54 | loss: 1.11660 | time elapsed: 4.25h | time left: 1.74h
batch  36100 | examples/s: 9.50 | loss: 1.43478 | time elapsed: 4.26h | time left: 1.73h
batch  36200 | examples/s: 9.27 | loss: 1.35950 | time elapsed: 4.28h | time left: 1.72h
batch  36300 | examples/s: 9.49 | loss: 1.21862 | time elapsed: 4.29h | time left: 1.71h
batch  36400 | examples/s: 9.48 | loss: 1.17089 | time elapsed: 4.30h | time left: 1.70h
batch  36500 | examples/s: 9.27 | loss: 0.96845 | time elapsed: 4.31h | time left: 1.68h
batch  36600 | examples/s: 9.52 | loss: 1.47761 | time elapsed: 4.32h | time left: 1.67h
batch  36700 | examples/s: 9.60 | loss: 1.11635 | time elapsed: 4.34h | time left: 1.66h
batch  36800 | examples/s: 9.63 | loss: 1.34829 | time elapsed: 4.35h | time left: 1.65h
batch  36900 | examples/s: 9.29 | loss: 1.06111 | time elapsed: 4.36h | time left: 1.64h
batch  37000 | examples/s: 9.27 | loss: 1.15861 | time elapsed: 4.37h | time left: 1.62h
batch  37100 | examples/s: 9.54 | loss: 0.86570 | time elapsed: 4.38h | time left: 1.61h
batch  37200 | examples/s: 9.41 | loss: 1.02722 | time elapsed: 4.39h | time left: 1.60h
batch  37300 | examples/s: 9.43 | loss: 0.77440 | time elapsed: 4.41h | time left: 1.59h
batch  37400 | examples/s: 9.58 | loss: 1.14131 | time elapsed: 4.42h | time left: 1.58h
batch  37500 | examples/s: 9.48 | loss: 1.05257 | time elapsed: 4.43h | time left: 1.57h
batch  37600 | examples/s: 9.56 | loss: 0.90817 | time elapsed: 4.44h | time left: 1.55h
batch  37700 | examples/s: 9.57 | loss: 1.10526 | time elapsed: 4.45h | time left: 1.54h
batch  37800 | examples/s: 9.61 | loss: 0.87756 | time elapsed: 4.46h | time left: 1.53h
batch  37900 | examples/s: 9.68 | loss: 0.94034 | time elapsed: 4.48h | time left: 1.52h
batch  38000 | examples/s: 9.43 | loss: 0.99213 | time elapsed: 4.49h | time left: 1.51h
batch  38100 | examples/s: 9.55 | loss: 1.27095 | time elapsed: 4.50h | time left: 1.49h
batch  38200 | examples/s: 9.32 | loss: 1.12075 | time elapsed: 4.51h | time left: 1.48h
batch  38300 | examples/s: 9.53 | loss: 0.77974 | time elapsed: 4.52h | time left: 1.47h
batch  38400 | examples/s: 9.70 | loss: 0.92910 | time elapsed: 4.54h | time left: 1.46h
batch  38500 | examples/s: 9.27 | loss: 0.96168 | time elapsed: 4.55h | time left: 1.45h
batch  38600 | examples/s: 9.37 | loss: 0.93529 | time elapsed: 4.56h | time left: 1.44h
batch  38700 | examples/s: 9.40 | loss: 1.15131 | time elapsed: 4.57h | time left: 1.42h
batch  38800 | examples/s: 9.38 | loss: 0.92614 | time elapsed: 4.58h | time left: 1.41h
batch  38900 | examples/s: 9.21 | loss: 1.38730 | time elapsed: 4.59h | time left: 1.40h
batch  39000 | examples/s: 9.22 | loss: 1.04229 | time elapsed: 4.61h | time left: 1.39h
batch  39100 | examples/s: 9.25 | loss: 1.39190 | time elapsed: 4.62h | time left: 1.38h
batch  39200 | examples/s: 9.51 | loss: 1.07708 | time elapsed: 4.63h | time left: 1.36h
batch  39300 | examples/s: 9.51 | loss: 0.94049 | time elapsed: 4.64h | time left: 1.35h
batch  39400 | examples/s: 9.27 | loss: 1.55714 | time elapsed: 4.65h | time left: 1.34h
batch  39500 | examples/s: 9.45 | loss: 1.04967 | time elapsed: 4.67h | time left: 1.33h
batch  39600 | examples/s: 9.33 | loss: 1.04061 | time elapsed: 4.68h | time left: 1.32h
batch  39700 | examples/s: 9.30 | loss: 0.86510 | time elapsed: 4.69h | time left: 1.31h
batch  39800 | examples/s: 9.35 | loss: 1.31604 | time elapsed: 4.70h | time left: 1.29h
batch  39900 | examples/s: 9.54 | loss: 1.28467 | time elapsed: 4.71h | time left: 1.28h
batch  40000 | examples/s: 9.31 | loss: 0.93813 | time elapsed: 4.72h | time left: 1.27h
batch  40100 | examples/s: 9.42 | loss: 0.82768 | time elapsed: 4.74h | time left: 1.26h
batch  40200 | examples/s: 9.63 | loss: 1.10738 | time elapsed: 4.75h | time left: 1.25h
batch  40300 | examples/s: 9.52 | loss: 1.13283 | time elapsed: 4.76h | time left: 1.23h
batch  40400 | examples/s: 9.67 | loss: 1.13330 | time elapsed: 4.77h | time left: 1.22h
batch  40500 | examples/s: 9.67 | loss: 0.82189 | time elapsed: 4.78h | time left: 1.21h
batch  40600 | examples/s: 9.29 | loss: 0.90772 | time elapsed: 4.80h | time left: 1.20h
batch  40700 | examples/s: 9.50 | loss: 1.39554 | time elapsed: 4.81h | time left: 1.19h
batch  40800 | examples/s: 9.42 | loss: 1.28196 | time elapsed: 4.82h | time left: 1.18h
batch  40900 | examples/s: 9.53 | loss: 1.22228 | time elapsed: 4.83h | time left: 1.16h
batch  41000 | examples/s: 9.48 | loss: 1.20387 | time elapsed: 4.84h | time left: 1.15h
batch  41100 | examples/s: 9.58 | loss: 1.19307 | time elapsed: 4.85h | time left: 1.14h
batch  41200 | examples/s: 9.33 | loss: 0.79230 | time elapsed: 4.87h | time left: 1.13h
batch  41300 | examples/s: 9.32 | loss: 1.05363 | time elapsed: 4.88h | time left: 1.12h
batch  41400 | examples/s: 9.58 | loss: 1.12592 | time elapsed: 4.89h | time left: 1.10h
batch  41500 | examples/s: 9.48 | loss: 1.00562 | time elapsed: 4.90h | time left: 1.09h
batch  41600 | examples/s: 9.44 | loss: 1.33529 | time elapsed: 4.91h | time left: 1.08h
batch  41700 | examples/s: 9.32 | loss: 2.14533 | time elapsed: 4.93h | time left: 1.07h
batch  41800 | examples/s: 9.73 | loss: 1.04760 | time elapsed: 4.94h | time left: 1.06h
batch  41900 | examples/s: 9.03 | loss: 1.39459 | time elapsed: 4.95h | time left: 1.05h
batch  42000 | examples/s: 9.35 | loss: 1.18046 | time elapsed: 4.96h | time left: 1.03h
batch  42100 | examples/s: 9.57 | loss: 1.16481 | time elapsed: 4.97h | time left: 1.02h
batch  42200 | examples/s: 9.41 | loss: 0.75943 | time elapsed: 4.98h | time left: 1.01h
batch  42300 | examples/s: 9.36 | loss: 1.09079 | time elapsed: 5.00h | time left: 1.00h
batch  42400 | examples/s: 9.61 | loss: 0.96984 | time elapsed: 5.01h | time left: 0.99h
batch  42500 | examples/s: 9.56 | loss: 1.37944 | time elapsed: 5.02h | time left: 0.97h
batch  42600 | examples/s: 9.47 | loss: 1.41303 | time elapsed: 5.03h | time left: 0.96h
batch  42700 | examples/s: 9.36 | loss: 1.31679 | time elapsed: 5.04h | time left: 0.95h
batch  42800 | examples/s: 9.33 | loss: 1.65942 | time elapsed: 5.06h | time left: 0.94h
batch  42900 | examples/s: 9.45 | loss: 1.00395 | time elapsed: 5.07h | time left: 0.93h
batch  43000 | examples/s: 9.43 | loss: 1.17288 | time elapsed: 5.08h | time left: 0.92h
batch  43100 | examples/s: 9.30 | loss: 0.87866 | time elapsed: 5.09h | time left: 0.90h
batch  43200 | examples/s: 9.50 | loss: 1.10515 | time elapsed: 5.10h | time left: 0.89h
batch  43300 | examples/s: 9.52 | loss: 1.21302 | time elapsed: 5.11h | time left: 0.88h
batch  43400 | examples/s: 9.72 | loss: 0.89188 | time elapsed: 5.13h | time left: 0.87h
batch  43500 | examples/s: 9.47 | loss: 1.00973 | time elapsed: 5.14h | time left: 0.86h
batch  43600 | examples/s: 9.44 | loss: 1.01937 | time elapsed: 5.15h | time left: 0.84h
batch  43700 | examples/s: 9.74 | loss: 1.36567 | time elapsed: 5.16h | time left: 0.83h
batch  43800 | examples/s: 9.38 | loss: 0.88511 | time elapsed: 5.17h | time left: 0.82h
batch  43900 | examples/s: 9.39 | loss: 0.98140 | time elapsed: 5.19h | time left: 0.81h
batch  44000 | examples/s: 9.77 | loss: 1.13605 | time elapsed: 5.20h | time left: 0.80h
batch  44100 | examples/s: 9.66 | loss: 1.15309 | time elapsed: 5.21h | time left: 0.79h
batch  44200 | examples/s: 9.32 | loss: 1.05948 | time elapsed: 5.22h | time left: 0.77h
batch  44300 | examples/s: 9.50 | loss: 0.92907 | time elapsed: 5.23h | time left: 0.76h
batch  44400 | examples/s: 9.34 | loss: 1.09541 | time elapsed: 5.24h | time left: 0.75h
batch  44500 | examples/s: 9.31 | loss: 0.99049 | time elapsed: 5.26h | time left: 0.74h
batch  44600 | examples/s: 9.45 | loss: 1.13097 | time elapsed: 5.27h | time left: 0.73h
batch  44700 | examples/s: 9.53 | loss: 1.02416 | time elapsed: 5.28h | time left: 0.71h
batch  44800 | examples/s: 9.23 | loss: 1.13335 | time elapsed: 5.29h | time left: 0.70h
batch  44900 | examples/s: 9.48 | loss: 0.97099 | time elapsed: 5.30h | time left: 0.69h
batch  45000 | examples/s: 9.62 | loss: 1.06042 | time elapsed: 5.31h | time left: 0.68h
batch  45100 | examples/s: 9.28 | loss: 1.07192 | time elapsed: 5.33h | time left: 0.67h
batch  45200 | examples/s: 9.54 | loss: 1.05098 | time elapsed: 5.34h | time left: 0.66h
batch  45300 | examples/s: 9.37 | loss: 1.12903 | time elapsed: 5.35h | time left: 0.64h
batch  45400 | examples/s: 9.57 | loss: 0.89577 | time elapsed: 5.36h | time left: 0.63h
batch  45500 | examples/s: 9.36 | loss: 0.73125 | time elapsed: 5.37h | time left: 0.62h
batch  45600 | examples/s: 9.07 | loss: 0.90269 | time elapsed: 5.39h | time left: 0.61h
batch  45700 | examples/s: 9.39 | loss: 1.11216 | time elapsed: 5.40h | time left: 0.60h
batch  45800 | examples/s: 9.55 | loss: 1.56747 | time elapsed: 5.41h | time left: 0.58h
batch  45900 | examples/s: 9.41 | loss: 1.03979 | time elapsed: 5.42h | time left: 0.57h
batch  46000 | examples/s: 9.63 | loss: 0.65542 | time elapsed: 5.43h | time left: 0.56h
batch  46100 | examples/s: 9.27 | loss: 0.85295 | time elapsed: 5.45h | time left: 0.55h
batch  46200 | examples/s: 9.28 | loss: 0.95199 | time elapsed: 5.46h | time left: 0.54h
batch  46300 | examples/s: 9.29 | loss: 1.09601 | time elapsed: 5.47h | time left: 0.53h
batch  46400 | examples/s: 9.56 | loss: 1.18994 | time elapsed: 5.48h | time left: 0.51h
batch  46500 | examples/s: 9.54 | loss: 1.01380 | time elapsed: 5.49h | time left: 0.50h
batch  46600 | examples/s: 9.60 | loss: 1.44455 | time elapsed: 5.50h | time left: 0.49h
batch  46700 | examples/s: 9.43 | loss: 1.10812 | time elapsed: 5.52h | time left: 0.48h
batch  46800 | examples/s: 9.38 | loss: 1.10799 | time elapsed: 5.53h | time left: 0.47h
batch  46900 | examples/s: 9.01 | loss: 1.15915 | time elapsed: 5.54h | time left: 0.45h
batch  47000 | examples/s: 9.35 | loss: 1.29279 | time elapsed: 5.55h | time left: 0.44h
batch  47100 | examples/s: 9.47 | loss: 1.35822 | time elapsed: 5.56h | time left: 0.43h
batch  47200 | examples/s: 9.26 | loss: 1.29213 | time elapsed: 5.58h | time left: 0.42h
batch  47300 | examples/s: 9.40 | loss: 0.97607 | time elapsed: 5.59h | time left: 0.41h
batch  47400 | examples/s: 9.13 | loss: 0.93562 | time elapsed: 5.60h | time left: 0.40h
batch  47500 | examples/s: 9.39 | loss: 1.28402 | time elapsed: 5.61h | time left: 0.38h
batch  47600 | examples/s: 9.43 | loss: 0.97071 | time elapsed: 5.62h | time left: 0.37h
batch  47700 | examples/s: 9.50 | loss: 0.86277 | time elapsed: 5.63h | time left: 0.36h
batch  47800 | examples/s: 9.50 | loss: 1.22403 | time elapsed: 5.65h | time left: 0.35h
batch  47900 | examples/s: 9.29 | loss: 0.92465 | time elapsed: 5.66h | time left: 0.34h
batch  48000 | examples/s: 9.43 | loss: 0.89044 | time elapsed: 5.67h | time left: 0.32h
batch  48100 | examples/s: 9.42 | loss: 1.04471 | time elapsed: 5.68h | time left: 0.31h
batch  48200 | examples/s: 8.97 | loss: 1.17834 | time elapsed: 5.69h | time left: 0.30h
batch  48300 | examples/s: 9.40 | loss: 1.23290 | time elapsed: 5.71h | time left: 0.29h
batch  48400 | examples/s: 9.55 | loss: 1.24109 | time elapsed: 5.72h | time left: 0.28h
batch  48500 | examples/s: 9.30 | loss: 1.13814 | time elapsed: 5.73h | time left: 0.27h
batch  48600 | examples/s: 9.40 | loss: 1.35086 | time elapsed: 5.74h | time left: 0.25h
batch  48700 | examples/s: 9.41 | loss: 1.16411 | time elapsed: 5.75h | time left: 0.24h
batch  48800 | examples/s: 9.40 | loss: 0.86483 | time elapsed: 5.76h | time left: 0.23h
batch  48900 | examples/s: 9.70 | loss: 0.90859 | time elapsed: 5.78h | time left: 0.22h
batch  49000 | examples/s: 9.29 | loss: 1.04162 | time elapsed: 5.79h | time left: 0.21h
batch  49100 | examples/s: 9.24 | loss: 1.19133 | time elapsed: 5.80h | time left: 0.19h
batch  49200 | examples/s: 9.41 | loss: 1.17504 | time elapsed: 5.81h | time left: 0.18h
batch  49300 | examples/s: 9.41 | loss: 1.16294 | time elapsed: 5.82h | time left: 0.17h
batch  49400 | examples/s: 9.43 | loss: 0.85242 | time elapsed: 5.84h | time left: 0.16h
batch  49500 | examples/s: 9.61 | loss: 1.24452 | time elapsed: 5.85h | time left: 0.15h
batch  49600 | examples/s: 9.53 | loss: 1.28789 | time elapsed: 5.86h | time left: 0.14h
batch  49700 | examples/s: 9.63 | loss: 0.79165 | time elapsed: 5.87h | time left: 0.12h
batch  49800 | examples/s: 9.62 | loss: 1.15872 | time elapsed: 5.88h | time left: 0.11h
batch  49900 | examples/s: 9.65 | loss: 1.14439 | time elapsed: 5.89h | time left: 0.10h
batch  50000 | examples/s: 9.53 | loss: 1.13083 | time elapsed: 5.91h | time left: 0.09h
batch  50100 | examples/s: 9.69 | loss: 0.92594 | time elapsed: 5.92h | time left: 0.08h
batch  50200 | examples/s: 9.51 | loss: 0.96194 | time elapsed: 5.93h | time left: 0.06h
batch  50300 | examples/s: 9.48 | loss: 1.16706 | time elapsed: 5.94h | time left: 0.05h
batch  50400 | examples/s: 9.32 | loss: 1.20308 | time elapsed: 5.95h | time left: 0.04h
batch  50500 | examples/s: 9.47 | loss: 1.04586 | time elapsed: 5.97h | time left: 0.03h
batch  50600 | examples/s: 9.67 | loss: 1.04961 | time elapsed: 5.98h | time left: 0.02h
batch  50700 | examples/s: 9.47 | loss: 1.34266 | time elapsed: 5.99h | time left: 0.01h
